time,CO*,H2O*,H*,OH*,COOH*,CO2*,*
1.0521033379166725e-13,0.4696762372573518,0.4852471102884121,0.011712196756867388,0.011670219148237982,4.224790511016831e-05,7.704161913690248e-07,0.021651218227769005
1.0998200944184631e-13,0.4683569173677869,0.48464958399011626,0.012175450698296671,0.012129311250544079,4.64119836775524e-05,9.018670883453571e-07,0.022641422842427476
1.1475368509202536e-13,0.4670424514754917,0.48407198657713557,0.012619064935879495,0.01256862478224244,5.0705805810258706e-05,1.0464790914566722e-06,0.023646119944284155
1.1952536074220441e-13,0.4657328432979773,0.48351272843220017,0.01304462593028031,0.012989753505601926,5.512076193691984e-05,1.2045375488641452e-06,0.02466372353438989
1.2429703639238347e-13,0.4644280936614193,0.4829702776127871,0.013453662657919618,0.013394233078886595,5.964896237360436e-05,1.3762653353777295e-06,0.025692707761215215
1.2906871204256252e-13,0.4631282007189196,0.4824431953031766,0.01384761113589786,0.01378350563540402,6.428319174164182e-05,1.561825393347973e-06,0.02673164218940416
1.3360758712902145e-13,0.46189623016053744,0.4819548779959952,0.014209547605525442,0.014140889223150767,6.878369168193723e-05,1.7512666555032605e-06,0.027727920056390562
1.381464622154804e-13,0.4606686446237526,0.4814782234965361,0.014560070269250646,0.014486761067419446,7.336895188586647e-05,1.953367630046598e-06,0.028730978223461774
1.4268533730193932e-13,0.459445436976164,0.4810122898644404,0.014900118985092439,0.014822065127703588,7.803420054517094e-05,2.1681360665734902e-06,0.02973988670992427
1.4722421238839826e-13,0.4582265986440723,0.48055623312428497,0.015230535728287455,0.015147647176867462,8.277505196195783e-05,2.3955439889192015e-06,0.0307538147304735
1.517630874748572e-13,0.4570121197947962,0.4801093010743475,0.015552070772192268,0.015464261017547389,8.758746452207178e-05,2.6355318080678357e-06,0.0317720243447231
1.5787466294868573e-13,0.45538369695002434,0.4795207547773693,0.015972151139760783,0.015877584115821543,9.417385859006524e-05,2.9783912944550995e-06,0.03314866076707615
1.6398623842251428e-13,0.45376312876508246,0.4789461251675542,0.016378747610037964,0.016277279850502317,0.00010087490692079295,3.3436188107189996e-06,0.03453050008102806
1.7009781389634282e-13,0.45215038320677386,0.47838420163978146,0.016773066564793684,0.016664561430337482,0.00010768303968128906,3.7308723916794687e-06,0.03591637324617709
1.7620938937017137e-13,0.4505454261040084,0.47783394951492547,0.017156138605811732,0.01704046576762524,0.00011459134042138935,4.139763482232492e-06,0.037305288903662116
1.823209648439999e-13,0.4489482215216037,0.47729448108281336,0.017528847498075775,0.01740588248691934,0.00012159345406353071,4.569869460079323e-06,0.03869640408700077
1.887828139460088e-13,0.44726786636217025,0.47673497709300483,0.017912487587292015,0.01778168313520425,0.00012909241949379563,5.047204343235318e-06,0.04016884619842826
1.952446630480177e-13,0.4455960903298727,0.4761858924369135,0.01828616981914992,0.018147398903313478,0.00013668328221664428,5.5472112561721935e-06,0.04164221801721415
2.017065121500266e-13,0.44393284655848236,0.47564654644937593,0.018650570607122222,0.018503711840367875,0.00014436006811794068,6.0693373919255625e-06,0.04311589513907829
2.081683612520355e-13,0.44227808719208167,0.4751163436052808,0.019006281346986842,0.018851218626636367,0.00015211720071347588,6.613028652363128e-06,0.04458933899958499
2.146302103540444e-13,0.4406317635689506,0.4745947590698855,0.019353822859287405,0.019190445049404606,0.0001599494548874812,7.177735048566894e-06,0.04606208226247236
2.210920594560533e-13,0.43899382638744733,0.47408132583802104,0.019693658243191272,0.019521858887553867,0.00016785191524262648,7.762915149644717e-06,0.047533715813330685
2.3036723355720956e-13,0.43665733130898277,0.4733577748788894,0.020168801760517007,0.01998473705475769,0.00017930838556729688,8.637594322928406e-06,0.04964340901689931
2.396424076583658e-13,0.43433786350201076,0.47264906397021095,0.020630003690664252,0.020433475589448365,0.00019088714361892775,9.55184693402986e-06,0.051749154257049054
2.489175817595221e-13,0.43203527321204355,0.47195423336482945,0.021078213241790423,0.02086903502962469,0.0002025762664840078,1.0504213943027026e-05,0.053850164671221334
2.5819275586067835e-13,0.42974940996903427,0.4712724383799373,0.02151426489888379,0.021292260388087916,0.00021436465332738209,1.1493295356083535e-05,0.055945768415309835
2.674679299618346e-13,0.4274801229436463,0.4706029285964878,0.02193889919682929,0.021703902008992998,0.00022624193781277697,1.251774864685054e-05,0.05803538756752045
2.7674310406299087e-13,0.425227261252486,0.46994503083591377,0.022352779718405134,0.022104632640053152,0.00023819841250467792,1.3576286215677552e-05,0.06011852085435802
2.8827490859784155e-13,0.4224489617113042,0.46914235106101615,0.022853256189502135,0.02258855353015584,0.0002531606258632977,1.4938035208256722e-05,0.06269877884688659
2.9980671313269223e-13,0.4196955306313032,0.46835563818511167,0.02333906061509217,0.023057587964077274,0.00026821487127594247,1.6348283662510913e-05,0.06526761944941367
3.113385176675429e-13,0.41696668068832365,0.46758395891655813,0.023811109408776624,0.023512666614896163,0.000283345992359867,1.7804850125997424e-05,0.06782443352889607
3.228703222023936e-13,0.41426212635011267,0.46682647693004137,0.02427022250548429,0.023954622675761813,0.000298539906068586,1.9305640760959092e-05,0.07036870599170687
3.3440212673724426e-13,0.4115815842034002,0.4660824373969287,0.02471713879309472,0.02438420739357484,0.00031378350509157706,2.0848641708108767e-05,0.07290000006613832
3.4593393127209494e-13,0.40892477322326504,0.46535115523040577,0.025152527833445952,0.02480210187955195,0.00032906457282032243,2.2431911965192456e-05,0.07541794534848222
3.6032273042287016e-13,0.40564259572024475,0.4644556466315697,0.025680538105416147,0.025308071136075458,0.0003481668237583925,2.4461066489881606e-05,0.0785405205163822
3.747115295736454e-13,0.4023963966917788,0.46357793541914843,0.026192613968975945,0.025797888600267802,0.0003672892036238788,2.654649347229645e-05,0.08164132962266922
3.891003287244206e-13,0.39918564848876453,0.4627170350878544,0.02668971411549123,0.026272531093003863,0.0003864128494801751,2.868482324259838e-05,0.08471997354209969
4.0348912787519583e-13,0.39600983088594666,0.46187205381417984,0.027172703312267486,0.02673288021225395,0.00040552040003278466,3.0872816566416296e-05,0.08777613855868935
4.1787792702597105e-13,0.3928684313109338,0.46104218139198216,0.02764236541905627,0.027179735477241104,0.00042459586199501383,3.310735738885256e-05,0.09080958318133928
4.3226672617674627e-13,0.3897609450127002,0.4602266786770239,0.028099413900693954,0.02761382495373416,0.00044362449132175866,3.5385446167017544e-05,0.09382012751829552
4.4984739202243754e-13,0.38600943373880703,0.45924879586085204,0.02864167374747502,0.028127846070218815,0.0004667909356591692,3.8223791529206636e-05,0.09746723585539514
4.674280578681288e-13,0.38230691932304833,0.4582902333834853,0.029167153009298487,0.028624902869305736,0.000489844531041677,4.111779004898519e-05,0.10107982909370782
4.8500872371382e-13,0.378652529653223,0.4573499718732633,0.029676827823319894,0.029105992856676973,0.0005127646966481226,4.406261593675633e-05,0.10465785048086836
5.025893895595112e-13,0.3750454104692894,0.4564270837104886,0.030171583759101558,0.029572021390005036,0.0005355327726991973,4.70536607670059e-05,0.10820131423758562
5.201700554052024e-13,0.3714847252643228,0.4555207212183901,0.030652227565609997,0.030023813578207038,0.000558131845611602,5.008652410908394e-05,0.11171029400368573
5.377507212508937e-13,0.3679696551323871,0.45463010676367255,0.031119497014380812,0.03046212425959337,0.0005805465913814584,5.315700466194052e-05,0.11518491323385921
5.602521694557101e-13,0.36353600264249936,0.4535120530825512,0.03169911391523224,0.031004545801752062,0.0006089442531729245,5.713541255428454e-05,0.11958220489217443
5.827536176605265e-13,0.35917412284817385,0.4524172579937738,0.032259217944461724,0.031527335671955585,0.0006369914010817066,6.11609162656379e-05,0.12392391322422425
6.052550658653429e-13,0.3548824212856844,0.4513444778495349,0.032800976067971194,0.03203168905979494,0.0006646652682060023,6.522600887264348e-05,0.12821054445987234
6.277565140701593e-13,0.35065934755268713,0.45029258008640144,0.0333254465026716,0.03251869010451378,0.000691945949030407,6.932362614828168e-05,0.13244266617848377
6.502579622749757e-13,0.34650339422429144,0.44926052895558183,0.033833592871376085,0.03298932628252194,0.0007188161097650226,7.344712421872559e-05,0.13662089443218145
6.727594104797921e-13,0.3424130957379762,0.448247373774959,0.03432629584457743,0.033444500255641316,0.0007452607300231604,7.759025764317731e-05,0.14074588339911623
7.028105426952388e-13,0.3370503488623642,0.4469222466898415,0.034961615515064194,0.034029704847448,0.0007798922444966479,8.314399631244273e-05,0.14617304784440943
7.328616749106855e-13,0.33179888355562426,0.44562736692183114,0.035572568206241446,0.03459058914938943,0.0008137162542517072,8.870934521828533e-05,0.15150816656738014
7.629128071261322e-13,0.32665553626419325,0.44436101534772815,0.03616072219671891,0.03512876136557232,0.0008467123372331802,9.427437784000849e-05,0.15675297811065061
7.929639393415789e-13,0.32161725955923587,0.44312163164674523,0.03672749244841922,0.03564567259190352,0.0008788646684171277,9.982815828020843e-05,0.16190925092693534
8.230150715570256e-13,0.3166811174044433,0.4419077934173262,0.037274161206546544,0.03614263783710676,0.000910161455895683,0.00010536067389286968,0.16697876800472505
8.530662037724723e-13,0.31184428055529295,0.44071819904408605,0.037801894869170245,0.036620853263187314,0.0009405944431214255,0.00011086277079114488,0.17196331505428727
8.907591255326481e-13,0.305913693105121,0.4392585514417561,0.038438680934455495,0.0371958321826477,0.0009775374824519101,0.00011770826808606351,0.17809799658541825
9.284520472928238e-13,0.30012989084184766,0.437833021237184,0.039049248946904154,0.03774497512243102,0.0010131094392094918,0.00012447797386304731,0.1841052764384971
9.661449690529993e-13,0.29448793934768264,0.43643965917418515,0.03963531093502448,0.038270037058464025,0.0010473118279513043,0.00013115872109522927,0.1899885829355336
1.0038378908131749e-12,0.28898312188502917,0.43507669183912073,0.04019841294556394,0.03877260237531556,0.001080151036610457,0.00013773887976730226,0.1957512810385292
1.0415308125733505e-12,0.28361092789731956,0.4337424993535294,0.040739956814724254,0.039254107168888455,0.0011116375829897918,0.00014420822316536412,0.20139666295931963
1.079223734333526e-12,0.27836704211273944,0.4324355969670944,0.041261218075390765,0.03971585761895037,0.0011417854665732423,0.0001505578034423423,0.20692794195574596
1.12252489356374e-12,0.27249595379555547,0.4309661634424408,0.04183650604317883,0.04022346771002151,0.0011747887898067141,0.00015769427631692282,0.21314542594261618
1.1658260527939538e-12,0.26678277353025903,0.4295290491551504,0.04238816623064013,0.04070822022189143,0.0012060774856388233,0.0001646523855525612,0.2192210609908039
1.2091272120241677e-12,0.261221811075511,0.42812251857848965,0.042917655564737346,0.0411716046094132,0.0012356845997588029,0.00017142371533591727,0.22515930185669036
1.2524283712543816e-12,0.255807646399311,0.42674497960544283,0.04342629985568866,0.04161497528852454,0.001263645946301319,0.00017800134430547108,0.23096445156036266
1.2957295304845955e-12,0.2505351138377678,0.4253949671440344,0.04391530952222816,0.04203956779692651,0.001289999518376901,0.00018437969135143688,0.2366406624892512
1.3390306897148094e-12,0.24539928726838306,0.4240711292353224,0.044385792839881665,0.042446512423113085,0.0013147849813410265,0.00019055437533460677,0.24219193887656065
1.4036239539913754e-12,0.2379820200938431,0.4221422959483489,0.045055370914071635,0.04302298199002153,0.0013489324705884805,0.0001993798920591159,0.2502490186910036
1.4682172182679413e-12,0.23084381038091187,0.4202651591008408,0.04568902061297482,0.04356557396545858,0.0013798209671359155,0.00020773796360244485,0.25804887700901197
1.5328104825445072e-12,0.22397089017340388,0.4184363195621099,0.04628945202377996,0.044077041656183695,0.001407591793867834,0.00021562548945491846,0.2656030793011363
1.5974037468210732e-12,0.21735037986476224,0.4166527117533803,0.046859083425815455,0.04455983743934795,0.0014323867968761294,0.00022304275165574113,0.2729225579680985
1.6619970110976391e-12,0.21097021709929853,0.4149115593088264,0.0474000825780009,0.0450161552751023,0.0014543470294608295,0.000229992863740649,0.2800176458455067
1.726590275374205e-12,0.20481909180987368,0.41321033860441003,0.04791440038682189,0.045447965430425605,0.001473611688894779,0.00023648129045876373,0.2868981107890517
1.7988731908518887e-12,0.19819418871414654,0.4113511079299884,0.04846047731565891,0.04590430594106059,0.001492141916262293,0.00024320393845109862,0.29435457424436856
1.8711561063295724e-12,0.1918288921143566,0.4095360690633046,0.04897757080987381,0.04633441280596057,0.0015076538474178538,0.00024937045745480966,0.30156603090156814
1.943439021807256e-12,0.18571018974759565,0.40776255444254195,0.049467683292395134,0.04674029253429496,0.0015203279741484758,0.00025499552118042243,0.3085439564877799
2.0157219372849396e-12,0.17982591347443577,0.40602813279138494,0.0499326224293788,0.04712375075990978,0.001530338386782241,0.0002600953310368017,0.31529914682700794
2.0880048527626233e-12,0.17416467078875433,0.40433058138202527,0.05037402578179972,0.04748641770130495,0.0015378524296436819,0.00026468724012520997,0.3218417646762831
2.160287768240307e-12,0.16871578263077186,0.4026678624956485,0.05079338151980756,0.047829769575627956,0.0015430304870591035,0.00026878943608066763,0.3281813838549407
2.247094928170389e-12,0.16243857498991873,0.40071444746192686,0.05126976724118337,0.048218468050485734,0.0015463775251550558,0.00027309519225708634,0.3355392695390096
2.333902088100471e-12,0.15643700366322974,0.39880560970277834,0.05171843488689921,0.04858333200877995,0.0015468284677100834,0.000276754852998088,0.342632036417541
2.420709248030553e-12,0.15069600622932838,0.39693865202721246,0.05214130362342064,0.04892624021812501,0.0015446210559462985,0.0002798018137689576,0.34947337503213477
2.507516407960635e-12,0.14520156795215122,0.3951111147302159,0.052540108857255095,0.04924888244985058,0.0015399789586678274,0.000282269391346542,0.3560760776604493
2.594323567890717e-12,0.13994063104688012,0.39332074840945225,0.05291642506064437,0.049552783119506096,0.001533112218420398,0.00028419053284343764,0.36245210961218977
2.681130727820799e-12,0.13490101275486938,0.39156549071861,0.053271685052029415,0.04983932127212166,0.001524217749412329,0.0002855975885432463,0.36861267486435045
2.781755947514623e-12,0.12932119114902418,0.38957227578482384,0.05365886244171255,0.050151384934764176,0.0015116121664295358,0.0002866268453284237,0.37549804667785375
2.882381167208447e-12,0.12400699415846947,0.38762099226056784,0.05402135147178229,0.05044355403410893,0.0014967961981219508,0.0002870553763097551,0.3821232565005763
2.983006386902271e-12,0.11894313012263424,0.385709175824434,0.054360828940781536,0.05071740876071459,0.0014800164761594066,0.0002869290041552825,0.38850251087105736
3.083631606596095e-12,0.11411540508398875,0.3838345739204691,0.054678817864690366,0.05097437260401484,0.0014615004785460543,0.0002862915888924594,0.3946490384593348
3.184256826289919e-12,0.10951062530118558,0.3819951225055225,0.054976705750455594,0.05121573132560357,0.0014414577444651858,0.0002851849424280136,0.400575172430276
3.284882045983743e-12,0.10511650955065627,0.38018892593651654,0.055255760197446074,0.05144264916417552,0.0014200810437392242,0.0002836487871044702,0.40629242532029847
3.4001604641572763e-12,0.10032671506118572,0.37815833775316754,0.055553795777708456,0.05168621987644996,0.001394179515205313,0.0002814094418833497,0.41259934257433617
3.5154388823308098e-12,0.09578242366990185,0.3761667034094619,0.055830228174112345,0.05191365723108297,0.0013670021599338712,0.0002787089131427075,0.4186612764423008
3.6307173005043432e-12,0.09146884309558846,0.37421182429491784,0.05608650754800985,0.052126252966736515,0.0013387688675579425,0.0002755969069102901,0.42449220632021556
3.745995718677877e-12,0.0873722663238834,0.3722916868616471,0.05632395692252986,0.05232517195406034,0.0013096783344437705,0.00027211972162075564,0.4301051198817513
3.8612741368514106e-12,0.0834799741749184,0.3704044429875465,0.05654378659057336,0.052511467146643946,0.001279909812059087,0.0002683203720790667,0.4355120989161163
3.9765525550249444e-12,0.07978014779430743,0.3685483928508973,0.0567471065203496,0.052686092446275964,0.0012496247296508636,0.0002642387312050624,0.4407243969272503
4.108380073904304e-12,0.07577099021647771,0.36646211868810746,0.0569606862358391,0.05287259189170651,0.0012145445322612686,0.0002592723850741951,0.44645979605047026
4.240207592783664e-12,0.07198392451923764,0.36441244147400687,0.05715540574141234,0.05304613075754366,0.0011791713066552707,0.0002540356400408535,0.4519688905610399
4.372035111663024e-12,0.06840487085243493,0.3623973930421479,0.05733254174888057,0.05320776197603447,0.0011436752422008072,0.0002485745795678668,0.45726518255866994
4.503862630542384e-12,0.06502080847251067,0.3604151690180533,0.057493262913515884,0.053358434756986706,0.0011082057419936652,0.00024293104475516317,0.4623611880521212
4.635690149421744e-12,0.06181967976917246,0.35846411180611076,0.05763864153665885,0.0534990066290613,0.0010728934807937905,0.00023714292909022153,0.4672685238490492
4.767517668301104e-12,0.058790304121659025,0.3565426956625293,0.05776966371771502,0.05363025385904785,0.001037852278293503,0.00023124446614711632,0.4719979858945448
4.9183888314311796e-12,0.055520754540874837,0.35437828273885197,0.05790316158501998,0.05376992088893343,0.0009982079308648137,0.00022439803596575425,0.4772052742794257
5.069259994561255e-12,0.0524482028165703,0.352248916124101,0.05802029451328618,0.053899247339173256,0.0009591735366632569,0.0002174886164872775,0.4822066770536553
5.220131157691331e-12,0.04955939339939986,0.3501528220489787,0.05812220714630778,0.05401908883915779,0.0009208546082819433,0.0002105525726634191,0.48701508138514693
5.371002320821407e-12,0.04684210113333353,0.34808837371636,0.05820994907151115,0.054130215362426015,0.0008833384076378017,0.00020362183127967364,0.49164240047738833
5.5218734839514826e-12,0.044285036669662936,0.34605407615795175,0.05828448470236717,0.05423332115857274,0.0008466961079123534,0.00019672429477741695,0.4960996609086922
5.672744647081558e-12,0.041877761607522594,0.3440485528967646,0.058346701908351006,0.05432903337613674,0.0008109847313009496,0.0001898842268802387,0.5003970812529805
5.84554028417975e-12,0.03929227329436823,0.3417853081641012,0.05840387856235922,0.05443029956988802,0.0007712843827574437,0.00018214764516575845,0.5051348083812965
6.018335921277942e-12,0.03687723774010134,0.33955639277639593,0.058447098913502214,0.054523377638361833,0.0007329128995665592,0.00017454064465400763,0.5096884393873543
6.191131558376134e-12,0.03462037141163753,0.33736020153144414,0.05847739742772589,0.0546089551246908,0.000695903810238773,0.00016708549270677377,0.5140700852014926
6.363927195474326e-12,0.03251038709163339,0.33519526177808406,0.0584957224795539,0.05468764887871238,0.0006602768807427362,0.0001598004610664725,0.5182909024301434
6.536722832572518e-12,0.030536900646063136,0.33306021971342287,0.058502945014438035,0.05476001335537748,0.0006260401637403828,0.0001527002971692781,0.5223611808097252
6.70951846967071e-12,0.028690347431949405,0.33095382828969677,0.05849986616114113,0.05482654782958515,0.0005931918037665248,0.0001457966513580554,0.5262904218324392
6.9075400764401856e-12,0.026718963459972205,0.3285736804864464,0.058484619728640753,0.05489620531073304,0.0005572416768068467,0.00013813820948558998,0.5306311511278514
7.105561683209661e-12,0.024890536348391834,0.3262280576251292,0.05845783077323948,0.05495940446650411,0.0005230747804781823,0.0001307591506493104,0.5348103368555442
7.303583289979137e-12,0.023193936278215758,0.3239154999721514,0.058420429726975386,0.05501668783349151,0.0004906549879005272,0.00012366562522586632,0.5388391255759758
7.501604896748614e-12,0.021618985698541846,0.3216346670134746,0.05837326746035618,0.05506854029376978,0.0004599384593970349,0.00011686080313734952,0.5427277402712595
7.69962650351809e-12,0.020156367653081774,0.3193843249764475,0.05831712315432193,0.05511539601890103,0.00043087534661388825,0.00011034533388391352,0.5464855675166863
7.897648110287567e-12,0.018797543677013882,0.3171633358136823,0.05825271125858646,0.05515764450361306,0.0004034112552402159,0.00010411775316973514,0.5501212357386307
8.124692061825213e-12,0.01735721726008576,0.3146516022579215,0.058169529042807165,0.05520086548765118,0.00037381509575451185,9.732748191106765e-05,0.554149643373805
8.35173601336286e-12,0.016032287544441248,0.31217561468131994,0.0580772417628526,0.05523896036098864,0.00034615450676238357,9.090419810359205e-05,0.558038836945468
8.578779964900506e-12,0.014812970730957864,0.30973403110922987,0.05797667025417455,0.05527234816439087,0.0003203366993338123,8.483873671662614e-05,0.5617988043051328
8.805823916438153e-12,0.01369037616195247,0.30732561590626345,0.05786856134322736,0.05530140199830062,0.0002962680194645856,7.912038154664388e-05,0.5654386561891813
9.032867867975799e-12,0.012656416809601112,0.3049492284573357,0.05775359522837197,0.05532645476579488,0.000273855076438817,7.373724512888058e-05,0.568966712417265
9.259911819513446e-12,0.011703729275272374,0.3026038131797097,0.057632392038310803,0.05534780415699027,0.00025300566277166713,6.867659155838336e-05,0.5723905790953231
9.498662844707744e-12,0.010782229775411042,0.30016979658356924,0.05749883162628543,0.055366551943528665,0.0002326686691256142,6.368823726417482e-05,0.5758862331647523
9.737413869902041e-12,0.009936083412388491,0.2977678892370356,0.05735959914717492,0.055381777144403,0.00021385868929277635,5.9025860864037395e-05,0.5792817665087776
9.97616489509634e-12,0.009158838209813449,0.2953971092477158,0.05721524000859801,0.0553937284481609,0.00019647718206490148,5.467337154208161e-05,0.582583933532041
1.0214915920290637e-11,0.008444627740502633,0.2930565423115368,0.05706625070733994,0.05540262895524754,0.0001804295190914582,5.0614677797134554e-05,0.5857989060884207
1.0453666945484935e-11,0.007788113844559561,0.29074533495466265,0.05691308352001057,0.05540867927970001,0.00016562525564001195,4.683384614409563e-05,0.5889323292992192
1.0692417970679233e-11,0.007184435387306352,0.2884626885573183,0.05675615069968455,0.05541206024230179,0.00015197830101954635,4.331522896996736e-05,0.5919893715833359
1.0963127910595736e-11,0.006558286029291439,0.2859080968922814,0.05657412928664322,0.05541287028933263,0.00013780162778880722,3.962355787342833e-05,0.5953691923167252
1.1233837850512238e-11,0.005988527029351506,0.2833882401366731,0.05638824622571353,0.05541067239464548,0.0001248958843347533,3.622786970678765e-05,0.5986631904595111
1.150454779042874e-11,0.005469881628141353,0.280902162320152,0.0561989499828965,0.055405658688405496,0.0001131562569846626,3.310751420557931e-05,0.6018770836091508
