Time,CO*,O*,O2*,*,R_CO,R_O2,R_CO2
0.391202732841107,7.825988801119551e-07,3.6142207439273164e-06,7.535291545192286e-15,0.9999956031803684,-1.999991201156454e-06,-4.619113128165606e-06,-4.999955951288518e-10
2.151615206667336,4.304229883722702e-06,1.987791896650782e-05,7.535304853194426e-15,0.9999758178511422,-1.9999516070791555e-06,-4.61902171841416e-06,-4.999755743000018e-10
3.9120276804935656,7.825792684296558e-06,3.614130239229512e-05,7.53533662636397e-15,0.9999560329049159,-1.9999120137683105e-06,-4.618930308308679e-06,-4.999552277936e-10
21.51615241875586,4.3037706678099354e-05,0.00019875799249148248,7.536669949799005e-15,0.9997582043008229,-1.9995161224008964e-06,-4.618016186825575e-06,-4.997338543820877e-10
39.12027715701815,7.824272767166204e-05,0.00036134286139152843,7.539849811038741e-15,0.9995604144109292,-1.9991203085077196e-06,-4.617102031850223e-06,-4.994799345430395e-10
56.724401895280444,0.00011344079750542152,0.0005238956355148455,7.544876211685732e-15,0.9993626635669722,-1.998724572752641e-06,-4.616187844915068e-06,-4.991934879205348e-10
159.01343793546795,0.00031782179029758066,0.0014677737355305435,7.610618239962333e-15,0.9982144044741642,-1.996426695433423e-06,-4.6108753275730425e-06,-4.968865007921776e-10
261.30247397565546,0.0005219676376126397,0.0024105648455411753,7.738702739404805e-15,0.9970674675168384,-1.9941314639488865e-06,-4.605561749112762e-06,-4.93485792402664e-10
363.59151001584297,0.0007258784406370746,0.00335226841297448,7.929128920866942e-15,0.9959218531463805,-1.9918388792011308e-06,-4.600247111710378e-06,-4.889951515878708e-10
847.0858952251366,0.0016865392584993262,0.007788728415609249,9.672938738648469e-15,0.9905247323258817,-1.981038249165694e-06,-4.575111875390629e-06,-4.531320333714941e-10
1330.5802804344303,0.0026419697586942425,0.012200847362722138,1.2809330181415663e-14,0.9851571828785707,-1.9702967966582456e-06,-4.549953111928134e-06,-3.9339966866476535e-10
1814.074665643724,0.0035921864934855227,0.01658859243578281,1.7337907884977658e-14,0.9798192210707141,-1.959614554101246e-06,-4.524770941939927e-06,-3.1019329756260837e-10
2770.48076233553,0.0054565301969374674,0.025196123856482764,3.039425090100338e-14,0.9693473459465491,-1.9386584059672883e-06,-4.474889399419442e-06,-7.798941814108637e-11
3726.886859027336,0.007300675598533253,0.033707896694464896,4.888917932225007e-14,0.9589914277069529,-1.9179343059211756e-06,-4.424918140384063e-06,2.4152541458649483e-10
4683.292955719142,0.009124764326318674,0.04212365491802026,7.281324780950201e-14,0.9487515807555882,-1.8974424818284064e-06,-4.374858779592725e-06,6.45385226523698e-10
5639.699052410948,0.010928940354998716,0.050443150514184965,1.0215401106633211e-13,0.938627909130714,-1.8771831408080674e-06,-4.3247132289112715e-06,1.1306658464705404e-09
7298.2458439754255,0.014010870383837432,0.06464145539956385,1.6582890817937026e-13,0.9213476742164327,-1.842602176144813e-06,-4.2375559304392915e-06,2.1567559327317927e-09
8956.792635539903,0.017034140560521518,0.07854836603474184,2.456401790648026e-13,0.9044174934044908,-1.8087217097742542e-06,-4.150160198936296e-06,3.4043256361419655e-09
10615.33942710438,0.019999556490301693,0.09216276190959113,3.4145242411715096e-13,0.8878376815997657,-1.7755423661488708e-06,-4.062543060217446e-06,4.859033060438092e-09
12273.886218668857,0.022907949260905926,0.10548360952134313,4.530973213793998e-13,0.8716084412172981,-1.7430645445720109e-06,-3.974724806465286e-06,6.506926910699979e-09
14232.437648511537,0.0262701631015075,0.12083470993513426,6.050456025562014e-13,0.8528951269627532,-1.7056155573408812e-06,-3.8707952422739565e-06,8.683175435411672e-09
16190.989078354218,0.029555498023022604,0.135773801957131,7.783896927133525e-13,0.834670700019068,-1.6691448559762828e-06,-3.7666638194260584e-06,1.1088320066933246e-08
18149.5405081969,0.03276544264990358,0.15029977010356377,9.726583672763112e-13,0.81693478724556,-1.633651684297498e-06,-3.662383004837712e-06,1.3701528494916758e-08
20108.091938039583,0.03590152306598976,0.16441175834090177,1.187304839970034e-12,0.7996867185919212,-1.5991346920554535e-06,-3.558012583298122e-06,1.6502753299081927e-08
22066.643367882265,0.03896530001011786,0.17810919597489866,1.421704515423404e-12,0.7829255040135618,-1.5655918887820563e-06,-3.453619809268964e-06,1.947273685639254e-08
24917.571743794077,0.043299091661242815,0.19730625880014394,1.79674030037572e-12,0.7593946495368167,-1.518501360114086e-06,-3.301778146316885e-06,2.4059727970731764e-08
27768.50011970589,0.047488085916973254,0.2156249997931591,2.209650447032095e-12,0.7368869142876581,-1.4734580328039683e-06,-3.1503077426002894e-06,2.891141160844671e-08
30619.4284956177,0.05153741698751446,0.23306766948920862,2.657606533164975e-12,0.7153949135206195,-1.430447103218272e-06,-2.9994997491512903e-06,3.3977466214859016e-08
33470.35687152951,0.05545230975214655,0.2496384057848674,3.1374367882817295e-12,0.6949092844598486,-1.3894498110598451e-06,-2.8496756635521015e-06,3.9211175223487134e-08
36321.28524744132,0.05923805760273628,0.2653433858449574,3.645648013022392e-12,0.6754185565486608,-1.3504431800142631e-06,-2.7011842097572376e-06,4.456942119602256e-08
39172.213623353135,0.06289999986701748,0.2801909594137368,4.178458653280878e-12,0.6569090407150675,-1.3133997964310194e-06,-2.5543970229763114e-06,5.0012667489224514e-08
41799.814786915405,0.06617007083918845,0.2931252883368758,4.6878470687395086e-12,0.6407046408192482,-1.2809692506674155e-06,-2.420953027679883e-06,5.507369389954088e-08
44427.415950477676,0.06934372694818856,0.3053503741506629,5.211415991978845e-12,0.6253058988959371,-1.2501506620076687e-06,-2.289600413821663e-06,6.01507752270007e-08
47055.01711403995,0.07242515111989505,0.31687802711609864,5.7457714311191765e-12,0.6106968217582607,-1.220912016261574e-06,-2.160655601944459e-06,6.522085084725147e-08
49682.61827760222,0.0754184950970517,0.3277217749057614,6.287469037651197e-12,0.5968597299908994,-1.1932179269894034e-06,-2.034433013228068e-06,7.026328599205024e-08
52310.21944116449,0.07832786440452881,0.3378968318835316,6.833062658075708e-12,0.5837753037051068,-1.1670297271119235e-06,-1.911239697438887e-06,7.525980430429742e-08
54937.82060472676,0.08115730382548349,0.347420039573154,7.379155504166108e-12,0.5714226565939834,-1.1423056171175273e-06,-1.7913697904851009e-06,8.019440813786039e-08
57651.0393617144,0.08399926944299689,0.3565890062441547,7.940069767052516e-12,0.5594117243049084,-1.1182648534680207e-06,-1.6713741430776375e-06,8.521019490670787e-08
60364.25811870204,0.08676451695514074,0.3651043865562289,8.494536903304633e-12,0.5481310964801359,-1.0956852089225202e-06,-1.5554939218581954e-06,9.013237750313516e-08
63077.47687568968,0.08945720564605518,0.3729894652589194,9.03931376914618e-12,0.5375533290859863,-1.0745117677544263e-06,-1.443975296925446e-06,9.49503148070103e-08
65790.69563267732,0.0920813686153686,0.38026879365550564,9.571422035951673e-12,0.5276498377195544,-1.0546873343378165e-06,-1.337028716129899e-06,9.965545506469262e-08
68503.91438966496,0.09464090172713971,0.3869679801373452,1.0088187064515533e-11,0.5183911181254269,-1.0361528742543683e-06,-1.234825453320186e-06,1.042411812765498e-07
71217.1331466526,0.09713955421477626,0.39311346648811507,1.058726618303542e-11,0.5097469792865215,-1.0188479805375145e-06,-1.137495433254656e-06,1.0870264964642466e-07
74101.06453472095,0.09973269338854655,0.39906884408069615,1.1096133088559945e-11,0.5011984625196614,-1.001733702628289e-06,-1.0394815916564416e-06,1.1330500045330597e-07
76984.9959227893,0.10226522798339431,0.4044621318571732,1.1580824611585677e-11,0.4932726401478519,-9.858652165296143e-07,-9.471247671507229e-07,1.1776121560755778e-07
79868.92731085765,0.10474106644412064,0.4093264078041403,1.2039849652928984e-11,0.48593252573969925,-9.71168523387545e-07,-8.604255588305772e-07,1.2207079555008213e-07
82752.858698926,0.10716390409767654,0.4136946086804458,1.2472159273416191e-11,0.47914148720940575,-9.575703344565619e-07,-7.793353544645925e-07,1.2623463042313515e-07
85636.79008699434,0.10953722232607381,0.4175992540375666,1.2877121813370915e-11,0.4728635236234825,-9.449986247184965e-07,-7.037604706028341e-07,1.3025478769225239e-07
88520.72147506269,0.11186428981140797,0.4210721974738642,1.3254489567250132e-11,0.46706351270147345,-9.33383127875701e-07,-6.335671284470421e-07,1.3413431147731833e-07
91502.45933776478,0.11422489899503395,0.4242419343685294,1.3615746077049495e-11,0.461533166622821,-9.22306737667325e-07,-5.664724309367413e-07,1.3800162106075738e-07
94484.19720046688,0.11654248706433849,0.4270163164787496,1.3948052544671729e-11,0.4564411964429639,-9.121073853469498e-07,-5.047322849292445e-07,1.4172762980463039e-07
97465.93506316897,0.11881997847993239,0.42942697185861056,1.4252142380143581e-11,0.4517530496472049,-9.027159464375182e-07,-4.4810271565357485e-07,1.4531779472265373e-07
100447.67292587107,0.12106007992671028,0.4315039967266037,1.452898529419078e-11,0.44743592333215715,-8.940667971328016e-07,-3.9632065696262636e-07,1.4877793929464602e-07
103429.41078857316,0.12326529014601692,0.43327585974415767,1.47797366678028e-11,0.4434588500950457,-8.860979860106204e-07,-3.4911017064178904e-07,1.5211411463332749e-07
106411.14865127526,0.12543791053015904,0.43476934230577663,1.5005688693781428e-11,0.43979274714905875,-8.78751332193092e-07,-3.0618829204378717e-07,1.553324810747906e-07
109463.58303107334,0.12763049327178533,0.43603603414475606,1.521275827321656e-11,0.4363334725682458,-8.718182023562341e-07,-2.663934418453913e-07,1.5851156479853776e-07
112516.01741087143,0.12979321866111612,0.437062283194392,1.539684165034132e-11,0.43314449812909517,-8.654258713540939e-07,-2.3049079156716808e-07,1.6158019632172293e-07
115568.45179066951,0.1319279867313172,0.43787126997241466,1.5559513744143617e-11,0.43020074328070856,-8.595241654496539e-07,-1.9818335338035753e-07,1.6454476768083568e-07
118620.8861704676,0.13403653137940738,0.43848436893805226,1.570234457606554e-11,0.4274790996668379,-8.540668564000027e-07,-1.6918381421325426e-07,1.6741146385782693e-07
121673.32055026568,0.13612043299869142,0.4389212164473464,1.5826874793844614e-11,0.4249583505381352,-8.490115001968291e-07,-1.4321697819405411e-07,1.7018622140026062e-07
125011.6705211825,0.13837301042966643,0.439218374852865,1.594387733261392e-11,0.4224086147015247,-8.438970488836921e-07,-1.1798190667044286e-07,1.7312229645970037e-07
128350.02049209933,0.14059953425145938,0.43934756944916203,1.604263994558636e-11,0.4200528962833359,-8.391708056638996e-07,-9.574078708658077e-08,1.759621591534912e-07
131688.37046301615,0.1428015403257842,0.4393280922266373,1.6124924295395535e-11,0.41787036743145356,-8.347911046197406e-07,-7.619480356282915e-08,1.7871236777131455e-07
135026.72043393296,0.14498041124136643,0.4391772955617039,1.619237737082387e-11,0.41584229318073723,-8.307204666267193e-07,-5.906799685026093e-08,1.813790366110609e-07
138365.07040484977,0.1471373909017199,0.43891074316645606,1.6246526490712865e-11,0.4139518659155775,-8.269252681816584e-07,-4.4107074097988546e-08,1.839678394528571e-07
141703.42037576658,0.14927359854163214,0.43854236202552127,1.628877822513593e-11,0.4121840394165578,-8.233754094028137e-07,-3.1080766213865136e-08,1.864840221624409e-07
147262.66474441483,0.15278754256782953,0.43773603422435403,1.633617531037705e-11,0.4094764231914804,-8.179368092248848e-07,-1.3120914451278807e-08,1.905259114726253e-07
152821.90911306307,0.15625069122002758,0.4367306340680383,1.635935510714062e-11,0.4070186746955748,-8.129982822945363e-07,8.995602276154944e-10,1.9439963873198645e-07
156284.47125390754,0.15838356749867416,0.43602208814821203,1.6363550431295244e-11,0.4055943443367503,-8.101354379496344e-07,7.962428763166779e-09,1.967351380269563e-07
159747.033394752,0.16049879069503328,0.4352605350168179,1.6361020191323156e-11,0.4042406742717877,-8.074140315854535e-07,1.3925406866503724e-08,1.9901584483492864e-07
163209.59553559648,0.16259700511493197,0.4344533018044309,1.635259344442082e-11,0.40294969306428435,-8.048181160445543e-07,1.892066415140051e-08,2.0124511211915796e-07
166672.15767644095,0.16467879290573936,0.4336068463020149,1.63390090435703e-11,0.4017143607759067,-8.023336075789902e-07,2.3065693225895218e-08,2.0342599111351195e-07
170134.71981728543,0.16674468092648578,0.4327268535814587,1.6320923820358574e-11,0.40052846547573445,-7.999480788233077e-07,2.6464728843342675e-08,2.0556125669114484e-07
173597.2819581299,0.1687951463157306,0.4318183191791764,1.629891994512342e-11,0.399386534488794,-7.976505812545884e-07,2.921000435096487e-08,2.0765342884587098e-07
177602.40364744148,0.1711482346233046,0.43073754827431676,1.6269252912937668e-11,0.3981142170861092,-7.950902984119735e-07,3.167640205000713e-08,2.1002266980846824e-07
181607.52533675305,0.17348187154572645,0.42963032970112147,1.62357267941903e-11,0.39688779873691626,-7.926219430280534e-07,3.3486951167331115e-08,2.1234049999527734e-07
185612.64702606463,0.1757966022887861,0.42850172630892946,1.619894484188874e-11,0.3957016713860853,-7.902342953669502e-07,3.473693501349123e-08,2.146097806396002e-07
189617.7687153762,0.17809291961487334,0.4273560813828607,1.6159427956603603e-11,0.3945509989861065,-7.879176800567742e-07,3.550859969360191e-08,2.16833077663238e-07
193622.8904046878,0.18037127046914211,0.4261971154697213,1.61176250530758e-11,0.3934316140450189,-7.85663759141418e-07,3.587282421572938e-08,2.1901269406707324e-07
197628.01209399936,0.18263206189317607,0.42502801207400737,1.6073922445146466e-11,0.3923399260167425,-7.834653488218953e-07,3.5890622994493355e-08,2.2115069998241265e-07
202419.29495312518,0.1853140729738139,0.4236198892646129,1.601960725130925e-11,0.39106603774555354,-7.808997369058312e-07,3.5529739516106605e-08,2.236563058332341e-07
207210.577812251,0.1879720677062627,0.422205056400938,1.5963527820083625e-11,0.38982287587683573,-7.783957375034249e-07,3.4824012758635886e-08,2.2610787778873371e-07
212001.8606713768,0.19060657549643667,0.4207867586505703,1.5906085207743052e-11,0.3886066658370869,-7.759457979471224e-07,3.3837002723109454e-08,2.2850795320943124e-07
216793.14353050262,0.1932180810596165,0.41936767232797606,1.584761257353846e-11,0.38741424659655965,-7.735435929540729e-07,3.262162668081735e-08,2.3085879328186825e-07
221584.42638962844,0.19580703097247584,0.4179499989676463,1.5788386179196834e-11,0.3862429700440894,-7.711838233322118e-07,3.122188900394263e-08,2.3316242110353763e-07
226375.70924875425,0.19837383931196492,0.4165355456363364,1.572863484946808e-11,0.38509061503596986,-7.688620440405152e-07,2.9674366222648416e-08,2.3542065549279063e-07
231902.031285204,0.20130743192004116,0.41491001326778865,1.5659310318683037e-11,0.3837825547965107,-7.662264151707531e-07,2.7745283488669833e-08,2.379710928345358e-07
237428.35332165373,0.20421263497562128,0.4132925473177464,1.5589774672867058e-11,0.3824948176910423,-7.636316213594967e-07,2.5698029647096083e-08,2.404655951523191e-07
242954.67535810347,0.20708996645594066,0.41168458236727373,1.5520217249357733e-11,0.3812254511612653,-7.610737540455986e-07,2.3563399311093366e-08,2.4290621068336343e-07
248480.9973945532,0.20993991387918254,0.4100872353803568,1.545078880033943e-11,0.37997285072500986,-7.585496010227231e-07,2.136614168948886e-08,2.4529479512066283e-07
254007.31943100295,0.2127629387644477,0.408501366987388,1.538160886914005e-11,0.3787356942327826,-7.560565149227816e-07,1.9126112595650103e-08,2.476330409261198e-07
259533.6414674527,0.21555948035232295,0.4069276320474385,1.5312771884568342e-11,0.37751288758492557,-7.535923046255082e-07,1.68592260830032e-08,2.499225023895229e-07
266170.2693878413,0.21888347328452631,0.40505442845499,1.5230661177335286e-11,0.3760620982452529,-7.506686213931636e-07,1.4119141500489406e-08,2.526094911322263e-07
272806.8973082299,0.2221705726463084,0.40320002009154127,1.514924899550408e-11,0.3746294072470009,-7.477813801859038e-07,1.1375773001824832e-08,2.5523048756462407e-07
279443.52522861847,0.2254214439998502,0.4013647919263445,1.5068606929944878e-11,0.37321376405873646,-7.449284755148739e-07,8.642206992298474e-09,2.5778761399835613e-07
286080.15314900706,0.22863672661319243,0.39954896308000515,1.4988786040744974e-11,0.37181431029181344,-7.421081863516491e-07,5.928281137493788e-09,2.602828431242079e-07
292716.78106939566,0.2318170366404088,0.39775262580934945,1.4909821579683117e-11,0.3704303375353317,-7.393190917770048e-07,3.2413222503257636e-09,2.6271802052105134e-07
299353.40898978425,0.23496296973579503,0.3959757766335348,1.4831736759788175e-11,0.3690612536158382,-7.365600034829332e-07,5.867356704677602e-10,2.6509488349611125e-07
307734.94765948586,0.23888780809946675,0.39375947855649673,1.4734399622915156e-11,0.3673527133293019,-7.331168227347424e-07,-2.7135789461321077e-09,2.6801589143164366e-07
316116.48632918746,0.242759860360958,0.39157386472980477,1.4638499890885837e-11,0.36566627489459846,-7.297181967177965e-07,-5.95070256117365e-09,2.7084963174770537e-07
324498.0249988891,0.2465802128319687,0.3894185662783054,1.4544037517248776e-11,0.36400122087518166,-7.263626833350307e-07,-9.121325959730053e-09,2.7359905347343093e-07
332879.5636685907,0.2503499165058375,0.387293147141988,1.4451003246712831e-11,0.3623569363377235,-7.230490457306831e-07,-1.2223672508306767e-08,2.7626694881864116e-07
341261.1023382923,0.25406998978550305,0.3851971271449228,1.4359381423527415e-11,0.3607328830552146,-7.197762006783556e-07,-1.5257056009438866e-08,2.788559718470209e-07
349642.6410079939,0.2577414207789766,0.38312999966945854,1.4269152147777466e-11,0.3591285795372955,-7.165431786264108e-07,-1.8221540467896647e-08,2.813686541365667e-07
360889.2546861613,0.262593113024054,0.38040074322205897,1.4150227448193862e-11,0.3570061437397366,-7.122660432778631e-07,-2.2092227535288863e-08,2.846245270807972e-07
372135.8683643287,0.2673611917154113,0.3777212936139595,1.4033709414473935e-11,0.3549175146565954,-7.080570773882833e-07,-2.5842335048968217e-08,2.8775286009010267e-07
383382.4820424961,0.27204781796634553,0.37509037852944516,1.3919535698649612e-11,0.35286180349028956,-7.039144889911029e-07,-2.947492678043264e-08,2.907589234782713e-07
394629.0957206635,0.27665507563098596,0.37250674053981664,1.3807642737886678e-11,0.3508381838153896,-6.998366113778331e-07,-3.2993494370132065e-08,2.936477156441094e-07
405875.7093988309,0.28118497548065563,0.3699691472422866,1.3697967082942274e-11,0.3488458772633595,-6.958218744397726e-07,-3.640173841835946e-08,2.9642398522533417e-07
417122.3230769983,0.285639458985111,0.3674763983929059,1.3590446365467383e-11,0.3468841426083923,-6.918687828145335e-07,-3.970340682202333e-08,2.9909225063203166e-07
433652.25729365885,0.2920535655101526,0.36389158531683946,1.343619943834238e-11,0.34405484915957146,-6.861675421085004e-07,-4.437046770784645e-08,3.028269427405207e-07
450182.1915103194,0.2983145040863949,0.3603975777292006,1.328629037974532e-11,0.3412879181711179,-6.805920448900612e-07,-4.882678827985295e-08,3.0635046159999485e-07
466712.12572698,0.30442770932115465,0.3569909839417227,1.3140541750891218e-11,0.33858130672398185,-6.75138169180978e-07,-5.308333571230619e-08,3.096748316949672e-07
483242.05994364055,0.31039835706164975,0.35366857182099537,1.2998784629878035e-11,0.3359330711043557,-6.698019931342515e-07,-5.7150556066149525e-08,3.1281128385296377e-07
499771.9941603011,0.31623138009966706,0.3504272640098694,1.286085862631694e-11,0.33334135587760244,-6.64579773077542e-07,-6.103832212807543e-08,3.157703191390463e-07
516301.9283769617,0.3219314827576477,0.3472641323622731,1.2726611785840096e-11,0.3308043848673523,-6.594679253743662e-07,-6.475590271555662e-08,3.185617667932899e-07
543358.0608372606,0.33098621112013105,0.3422481928416614,1.2514442710394506e-11,0.3267655960256929,-6.513301337474369e-07,-7.049614194333306e-08,3.227929950650414e-07
570414.1932975594,0.3397153156074903,0.3374228019936014,1.231115776020485e-11,0.3228618823865968,-6.434646579244037e-07,-7.58387542025196e-08,3.266368070688479e-07
597470.3257578582,0.3481360049559532,0.3327773436180669,1.211621505253264e-11,0.3190866514138635,-6.358581983947699e-07,-8.081559849079564e-08,3.301266504535323e-07
624526.4582181571,0.35626427961074025,0.32830198004181527,1.1929115600634006e-11,0.3154337403355151,-6.284983232116187e-07,-8.545558627716898e-08,3.3329271575870323e-07
651582.5906784559,0.3641150365992139,0.32398758608815803,1.1749399605763622e-11,0.3118973773008784,-6.21373389608372e-07,-8.978492846724173e-08,3.361623025466312e-07
678638.7231387547,0.37170216442680704,0.31982568692395397,1.1576642925674516e-11,0.3084721486376622,-6.144724778818861e-07,-9.382739025343003e-08,3.38760137663191e-07
709247.6467096228,0.37998402220132,0.31529122899951717,1.138909911877598e-11,0.3047247487877735,-6.069226038279082e-07,-9.808194074027597e-08,3.4139961508983494e-07
739856.5702804909,0.38796251041605984,0.3109312802115287,1.1209437848498276e-11,0.3011062093612017,-5.996324680281365e-07,-1.0202533467145004e-07,3.4374925563291254e-07
770465.493851359,0.39565384089033667,0.30673605002643417,1.1037178237301302e-11,0.29761010907219176,-5.925891201024628e-07,-1.0568320662387615e-07,3.4583540865908306e-07
801074.4174222271,0.4030730763491336,0.3026964747092274,1.0871877988527868e-11,0.2942304489307669,-5.85780461903812e-07,-1.0907870537943824e-07,3.476817921155561e-07
831683.3409930952,0.41023423128046427,0.29880415070876964,1.0713129566049827e-11,0.29096161800005266,-5.791951783620902e-07,-1.1223277506451315e-07,3.4930979021628407e-07
862292.2645639633,0.4171503628348853,0.2950512739215986,1.0560556716724313e-11,0.2877983632329552,-5.728226765530584e-07,-1.1516441571295712e-07,3.5073871206923665e-07
897035.8025847094,0.4247192011633366,0.29095126877163136,1.0394418267683907e-11,0.2843295300546373,-5.658346774215384e-07,-1.1824432806877511e-07,3.52141461142087e-07
931779.3406054555,0.43200458700498234,0.287011753521272,1.0235320059338245e-11,0.28098365946351006,-5.590944884234369e-07,-1.2108269989751825e-07,3.5333314712132596e-07
966522.8786262015,0.439021877936515,0.28322363908593845,1.0082831586552354e-11,0.2777544829674637,-5.525894704466495e-07,-1.2370007885616168e-07,3.5433434186003463e-07
1001266.4166469476,0.4457853299187016,0.2795785161178378,9.93655690176281e-12,0.27463615395352386,-5.463078354630883e-07,-1.2611498756255714e-07,3.551634904719192e-07
1036009.9546676937,0.45230819508766124,0.2760685917825076,9.796131141063138e-12,0.27162321312003473,-5.402385767427365e-07,-1.2834416339229983e-07,3.558371568532315e-07
1070753.4926884398,0.4586028098059912,0.27268663373987145,9.66121752734498e-12,0.2687105564444759,-5.343714042037419e-07,-1.3040275512880596e-07,3.5637023814290803e-07
1110164.8170169245,0.46548130608317273,0.26899673943837943,9.514458318282782e-12,0.2655219544689331,-5.279484582524131e-07,-1.325487230439513e-07,3.5682166682263903e-07
1149576.1413454092,0.47209647084212447,0.2654537825096451,9.373973352632977e-12,0.2624497466388563,-5.217600517466125e-07,-1.3451089391872345e-07,3.57126972664559e-07
1188987.465673894,0.4784627498415763,0.26204937124448624,9.239378260037094e-12,0.2594878789046978,-5.157939805229491e-07,-1.363055006354381e-07,3.573017918860457e-07
1228398.7900023786,0.48459354176860725,0.258775745656929,9.11031954351758e-12,0.25663071256535314,-5.10038878077945e-07,-1.3794714454740976e-07,3.573600774070391e-07
1267810.1143308633,0.4905012921126856,0.2556257188620053,8.98647152805894e-12,0.2538729890163224,-5.044841444400953e-07,-1.3944898352863137e-07,3.573142986400099e-07
1307221.438659348,0.4961975775463384,0.25259262459957244,8.867533661081805e-12,0.25120979784522135,-4.991198817997595e-07,-1.4082289502051528e-07,3.5717561485101485e-07
1352378.167335048,0.502478181843905,0.24925314789311148,8.736935904805754e-12,0.24826867025424626,-4.931958605992305e-07,-1.4225362752195602e-07,3.569153467644568e-07
1397534.896010748,0.5085103583949737,0.24605044587936253,8.612035437922192e-12,0.24543919571705156,-4.874967975507765e-07,-1.4354500885172613e-07,3.5655960099007234e-07
1442691.6246864481,0.5143080296950694,0.2429765690232331,8.492479273043259e-12,0.24271540127320465,-4.820106541489371e-07,-1.4471003748223063e-07,3.5612022597475245e-07
1487848.3533621482,0.5198840897910451,0.24002417581852628,8.377943094036866e-12,0.24009173438205056,-4.767262395669906e-07,-1.4576035703083393e-07,3.5560771597333256e-07
1533005.0820378482,0.5252504981132514,0.23718647531090298,8.268128379556662e-12,0.23756302656757716,-4.716331373227012e-07,-1.4670641909319025e-07,3.550313776671219e-07
1578161.8107135482,0.5304183637103839,0.2344571758844748,8.162759831195615e-12,0.23512446039697835,-4.667216386752826e-07,-1.4755762644654412e-07,3.543994742835438e-07
1629849.6708557412,0.5361032386755822,0.23145869275341263,8.047282634191626e-12,0.23243806856295748,-4.613110505887223e-07,-1.484263738288267e-07,3.5361738746559623e-07
1681537.5309979343,0.541555865827019,0.22858650689469043,7.936947418571566e-12,0.22985762727035342,-4.561139080329571e-07,-1.4919328485330277e-07,3.527818191601174e-07
1733225.3911401273,0.5467895114474949,0.22583316362872463,7.831432598971708e-12,0.22737732491594898,-4.511184995807721e-07,-1.4986849222993788e-07,3.519012846222557e-07
1784913.2512823204,0.5518164457654532,0.2231917859348104,7.73044290691779e-12,0.22499176829200565,-4.4631395721967104e-07,-1.5046103521352026e-07,3.5098324876208456e-07
1836601.1114245134,0.5566480352449411,0.22065601925773357,7.633706740039887e-12,0.2226959454896912,-4.4169018154500355e-07,-1.5097899305778643e-07,3.500342610745749e-07
1888288.9715667064,0.5612948253020308,0.218219982253139,7.540973815973879e-12,0.220485192437289,-4.372377742863195e-07,-1.51429600223279e-07,3.490600715660934e-07
1953530.657694243,0.5669114155495336,0.2152791198993113,7.429282726418462e-12,0.21780946454372557,-4.3184896817404675e-07,-1.5191221265388902e-07,3.4780222272965016e-07
